customer_id,signup_date,country,acquisition_channel
8953,2022-09-30,France,Google Ads
8954,2022-06-10,UK,Google Ads
8955,2023-11-18,Germany,Organic
8956,2022-11-04,Canada,Referral
8957,2023-01-09,France,Organic
8958,2022-01-09,France,Google Ads
8959,2023-03-20,France,Referral
8960,2022-04-23,USA,Google Ads
8961,2022-07-24,Germany,LinkedIn
8962,2023-02-09,France,Google Ads
8963,2023-11-29,UK,Google Ads
8964,2022-07-16,Canada,Google Ads
8965,2022-04-25,Germany,LinkedIn
8966,2022-05-01,UK,Google Ads
8967,2023-10-15,USA,Organic
8968,2022-03-06,France,Google Ads
8969,2022-10-03,UK,Google Ads
8970,2022-08-27,Germany,Google Ads
8971,2022-10-29,UK,Organic
8972,2023-01-27,USA,Google Ads
8973,2023-06-06,Canada,Google Ads
8974,2023-01-04,France,LinkedIn
8975,2022-08-21,Germany,Google Ads
8976,2022-07-14,France,LinkedIn
8977,2022-01-12,France,Google Ads
8978,2023-11-20,France,Referral
8979,2022-06-26,UK,Google Ads
8980,2022-08-05,UK,Referral
8981,2022-01-11,Canada,LinkedIn
8982,2023-03-22,USA,LinkedIn
8983,2023-09-22,Germany,Referral
8984,2022-06-13,UK,Organic
8985,2023-07-05,France,Google Ads
8986,2022-02-22,USA,Google Ads
8987,2022-08-06,Germany,LinkedIn
8988,2023-12-19,Germany,LinkedIn
8989,2022-12-26,Germany,Google Ads
8990,2023-01-20,Germany,LinkedIn
8991,2022-02-25,Canada,Google Ads
8992,2022-04-28,Germany,LinkedIn
8993,2022-09-10,USA,Organic
8994,2022-06-29,UK,Referral
8995,2023-02-19,USA,Google Ads
8996,2022-08-23,France,LinkedIn
8997,2023-12-09,Canada,LinkedIn
8998,2022-03-21,Canada,Google Ads
8999,2023-10-09,France,Referral
9000,2022-01-22,USA,Organic
9001,2023-04-22,USA,Google Ads
9002,2023-03-16,France,Google Ads
9003,2023-07-24,Germany,Google Ads
9004,2022-04-03,Germany,Referral
9005,2022-07-11,UK,Organic
9006,2022-04-13,USA,LinkedIn
9007,2023-01-31,USA,Google Ads
9008,2022-01-07,France,LinkedIn
9009,2023-10-02,France,LinkedIn
9010,2023-07-21,Germany,Referral
9011,2022-08-19,USA,Google Ads
9012,2023-07-28,USA,LinkedIn
9013,2022-08-28,Canada,Referral
9014,2022-03-31,UK,Google Ads
9015,2022-08-20,UK,Referral
9016,2023-04-02,Germany,Organic
9017,2022-08-21,USA,Google Ads
9018,2022-12-20,Canada,Organic
9019,2022-11-29,USA,Google Ads
9020,2023-03-15,France,LinkedIn
9021,2023-01-10,Germany,Google Ads
9022,2022-10-19,UK,Google Ads
9023,2022-12-11,USA,Referral
9024,2023-10-26,Germany,Referral
9025,2023-03-04,UK,LinkedIn
9026,2023-10-19,USA,LinkedIn
9027,2022-05-10,Canada,Referral
9028,2022-05-21,Germany,Organic
9029,2023-02-19,USA,Referral
9030,2022-04-03,UK,Google Ads
9031,2023-09-18,UK,Google Ads
9032,2022-10-11,Canada,Google Ads
9033,2023-10-17,Germany,LinkedIn
9034,2022-08-11,Germany,Google Ads
9035,2023-04-08,USA,Google Ads
9036,2023-06-29,UK,Google Ads
9037,2022-10-03,UK,Referral
9038,2023-11-13,Canada,Google Ads
9039,2022-05-20,Canada,Google Ads
9040,2022-12-23,Germany,Referral
9041,2023-12-14,UK,LinkedIn
9042,2022-01-23,USA,Google Ads
9043,2022-09-27,France,Referral
9044,2023-10-27,USA,Google Ads
9045,2022-11-29,Canada,Organic
9046,2022-03-26,USA,Google Ads
9047,2023-09-13,UK,Organic
9048,2022-01-31,Germany,Organic
9049,2022-08-28,France,LinkedIn
9050,2022-12-29,Germany,Google Ads
9051,2023-01-24,France,Referral
9052,2023-10-15,France,Google Ads
9053,2023-10-30,UK,Organic
9054,2022-10-26,UK,LinkedIn
9055,2023-01-06,Canada,Organic
9056,2022-04-09,Canada,LinkedIn
9057,2022-02-16,France,Referral
9058,2023-02-26,Canada,Referral
9059,2023-04-25,UK,Google Ads
9060,2023-08-02,Canada,Referral
9061,2022-03-03,France,LinkedIn
9062,2022-04-19,Germany,Organic
9063,2023-11-10,USA,Referral
9064,2023-07-03,Canada,Organic
9065,2022-04-29,UK,Organic
9066,2023-08-21,Germany,Referral
9067,2023-01-17,UK,Google Ads
9068,2023-01-27,Canada,LinkedIn
9069,2022-02-21,France,Referral
9070,2023-08-26,USA,Google Ads
9071,2022-10-16,USA,Google Ads
9072,2022-12-03,Germany,Organic
9073,2022-07-23,USA,Google Ads
9074,2022-08-26,France,LinkedIn
9075,2023-01-17,UK,Organic
9076,2023-10-29,France,LinkedIn
9077,2022-05-16,Germany,Referral
9078,2023-02-11,Germany,LinkedIn
9079,2023-05-23,USA,Referral
9080,2022-12-28,France,Google Ads
9081,2023-01-16,UK,Organic
9082,2023-07-30,France,Referral
9083,2023-09-27,UK,LinkedIn
9084,2022-09-11,UK,Referral
9085,2023-04-22,France,Google Ads
9086,2022-04-24,Canada,Organic
9087,2022-01-20,France,LinkedIn
9088,2023-06-12,UK,Google Ads
9089,2022-05-25,Germany,Organic
9090,2022-07-27,Germany,LinkedIn
9091,2023-06-15,USA,Referral
9092,2023-01-11,Germany,LinkedIn
9093,2023-05-19,Canada,Google Ads
9094,2022-06-15,UK,Referral
9095,2023-07-04,France,Google Ads
9096,2022-06-30,France,Referral
9097,2023-09-09,Canada,Referral
9098,2023-09-04,Germany,Organic
9099,2023-08-25,UK,LinkedIn
9100,2023-03-20,Germany,Google Ads
9101,2022-11-28,USA,Organic
9102,2023-05-18,Germany,Referral
9103,2022-03-20,USA,LinkedIn
9104,2023-08-08,France,Google Ads
9105,2023-11-19,UK,Organic
9106,2023-01-31,USA,Organic
9107,2023-08-31,Germany,LinkedIn
9108,2022-04-13,Germany,Organic
9109,2023-02-06,France,Google Ads
9110,2022-08-12,Canada,Organic
9111,2023-06-02,Canada,Referral
9112,2023-09-26,Germany,Google Ads
9113,2022-08-24,Canada,LinkedIn
9114,2023-03-03,UK,LinkedIn
9115,2022-04-26,Canada,Google Ads
9116,2022-06-12,UK,Google Ads
9117,2022-08-14,Germany,Google Ads
9118,2022-08-18,Germany,Google Ads
9119,2022-07-01,Germany,Google Ads
9120,2022-09-06,France,Google Ads
9121,2022-11-14,Canada,Google Ads
9122,2022-07-29,USA,Organic
9123,2023-10-18,USA,LinkedIn
9124,2023-01-27,Germany,Google Ads
9125,2022-04-06,Canada,Organic
9126,2022-03-27,UK,LinkedIn
9127,2023-02-19,USA,Referral
9128,2023-01-29,Germany,Referral
9129,2023-11-27,USA,Referral
9130,2023-09-25,USA,Google Ads
9131,2023-05-16,USA,Google Ads
9132,2023-08-27,Germany,Referral
9133,2023-08-05,Germany,Referral
9134,2022-05-13,France,LinkedIn
9135,2023-10-11,France,Google Ads
9136,2022-11-10,France,LinkedIn
9137,2023-11-30,USA,Referral
9138,2022-08-09,Canada,Organic
9139,2023-03-14,Germany,Google Ads
9140,2022-02-15,France,Organic
9141,2022-07-11,Canada,Organic
9142,2023-06-04,France,LinkedIn
9143,2023-01-14,France,LinkedIn
9144,2023-11-22,Canada,Google Ads
9145,2022-11-30,France,Organic
9146,2022-02-08,USA,Google Ads
9147,2022-10-20,USA,Referral
9148,2023-11-21,USA,Google Ads
9149,2022-06-11,UK,Referral
9150,2022-11-27,France,LinkedIn
9151,2022-04-14,UK,Organic
9152,2022-06-10,Germany,Referral
9153,2023-09-27,Canada,Organic
9154,2022-02-23,Germany,Referral
9155,2022-02-03,UK,Google Ads
9156,2022-08-30,USA,Google Ads
9157,2022-04-23,France,LinkedIn
9158,2022-11-14,France,Google Ads
9159,2022-01-23,USA,Referral
9160,2023-07-12,France,Google Ads
9161,2023-10-09,Canada,Referral
9162,2022-04-28,Canada,LinkedIn
9163,2023-12-02,Canada,Referral
9164,2023-10-05,Germany,Google Ads
9165,2022-07-31,USA,Google Ads
9166,2023-02-22,Canada,Google Ads
9167,2022-04-23,UK,Google Ads
9168,2022-02-13,Canada,Referral
9169,2022-05-08,Germany,LinkedIn
9170,2022-06-07,UK,Google Ads
9171,2023-01-29,USA,Referral
9172,2023-05-27,USA,Referral
9173,2022-02-14,Canada,Google Ads
9174,2022-04-18,UK,Referral
9175,2022-08-07,UK,Google Ads
9176,2023-03-19,Canada,Referral
9177,2022-11-11,Canada,LinkedIn
9178,2022-06-26,France,Google Ads
9179,2022-08-16,France,LinkedIn
9180,2023-12-04,Canada,Referral
9181,2023-11-03,Germany,Google Ads
9182,2022-09-24,France,LinkedIn
9183,2023-01-14,Canada,Referral
9184,2023-05-04,UK,Referral
9185,2023-12-03,France,LinkedIn
9186,2023-11-18,Germany,Organic
9187,2022-10-17,USA,Organic
9188,2022-12-23,UK,LinkedIn
9189,2023-10-19,Germany,Organic
9190,2022-07-23,Germany,Google Ads
9191,2022-08-01,Germany,Referral
9192,2023-07-06,UK,Google Ads
9193,2022-11-19,Germany,Google Ads
9194,2023-08-17,USA,Referral
9195,2022-06-30,France,LinkedIn
9196,2023-05-14,UK,Referral
9197,2022-11-16,Germany,LinkedIn
9198,2022-03-24,Canada,Referral
9199,2022-10-30,France,Referral
9200,2022-09-19,UK,Google Ads
9201,2022-07-19,Canada,Google Ads
9202,2022-08-28,Canada,Google Ads
9203,2023-11-23,Germany,LinkedIn
9204,2023-11-14,UK,Google Ads
9205,2022-10-22,Germany,Google Ads
9206,2023-05-27,USA,LinkedIn
9207,2023-11-20,Canada,Referral
9208,2023-01-31,USA,Referral
9209,2022-05-18,Germany,Google Ads
9210,2022-05-09,France,Referral
9211,2022-02-18,Canada,LinkedIn
9212,2023-11-07,France,Organic
9213,2022-10-20,UK,LinkedIn
9214,2023-09-20,Canada,Google Ads
9215,2023-06-20,USA,LinkedIn
9216,2022-11-07,France,Google Ads
9217,2023-06-21,UK,Google Ads
9218,2023-10-01,Canada,Google Ads
9219,2022-08-22,UK,LinkedIn
9220,2022-07-28,USA,LinkedIn
9221,2023-08-28,Canada,LinkedIn
9222,2022-04-04,UK,LinkedIn
9223,2022-11-23,Germany,Google Ads
9224,2022-08-13,Canada,Referral
9225,2022-01-11,Canada,LinkedIn
9226,2022-11-25,Canada,LinkedIn
9227,2022-01-12,Canada,LinkedIn
9228,2022-02-04,Germany,Google Ads
9229,2023-03-23,USA,LinkedIn
9230,2023-03-28,Germany,Referral
9231,2022-08-08,Germany,LinkedIn
9232,2023-03-17,UK,Referral
9233,2023-10-15,France,Organic
9234,2023-06-19,France,Google Ads
9235,2023-08-18,UK,LinkedIn
9236,2022-08-17,Germany,Referral
9237,2022-12-10,UK,Google Ads
9238,2022-03-21,Canada,Google Ads
9239,2022-12-19,UK,LinkedIn
9240,2023-01-31,UK,Google Ads
9241,2022-10-17,Canada,Google Ads
9242,2023-03-31,France,Organic
9243,2023-11-02,Canada,LinkedIn
9244,2022-05-08,USA,Google Ads
9245,2023-12-03,UK,Referral
9246,2023-06-27,UK,Referral
9247,2022-12-25,France,Organic
9248,2023-06-11,Germany,LinkedIn
9249,2022-11-09,Canada,Organic
9250,2022-03-16,Germany,Google Ads
9251,2023-06-30,USA,LinkedIn
9252,2022-07-15,Canada,Google Ads
9253,2022-01-29,USA,Google Ads
9254,2023-12-07,USA,LinkedIn
9255,2022-01-16,USA,Google Ads
9256,2023-02-27,Canada,Referral
9257,2023-08-12,Canada,Organic
9258,2023-08-16,France,Google Ads
9259,2023-02-09,UK,Google Ads
9260,2023-09-28,Germany,LinkedIn
9261,2023-06-15,Germany,Organic
9262,2023-09-06,USA,LinkedIn
9263,2022-03-18,Canada,Referral
9264,2022-08-17,Canada,Google Ads
9265,2022-10-24,USA,Google Ads
9266,2023-05-25,UK,LinkedIn
9267,2023-12-16,Germany,Google Ads
9268,2023-07-27,France,Organic
9269,2023-06-22,UK,Referral
9270,2023-08-06,Canada,Referral
9271,2023-09-07,USA,LinkedIn
9272,2022-11-22,Germany,LinkedIn
9273,2022-12-29,USA,LinkedIn
9274,2023-10-31,Canada,Organic
9275,2022-12-25,USA,Organic
9276,2023-12-07,Germany,Organic
9277,2022-11-20,USA,Organic
9278,2023-11-29,Germany,LinkedIn
9279,2022-11-22,USA,LinkedIn
9280,2023-09-17,USA,Google Ads
9281,2022-06-14,Germany,Google Ads
9282,2023-07-27,USA,Google Ads
9283,2023-08-27,UK,Google Ads
9284,2023-03-31,France,Referral
9285,2022-06-02,UK,Google Ads
9286,2022-05-07,France,Organic
9287,2022-07-12,UK,Organic
9288,2023-09-19,France,Google Ads
9289,2023-06-14,USA,Google Ads
9290,2022-01-10,Germany,Organic
9291,2022-04-02,Germany,Organic
9292,2022-05-19,Canada,Organic
9293,2023-04-26,France,Organic
9294,2023-03-25,Canada,Organic
9295,2022-11-29,Canada,Referral
9296,2022-12-06,France,Google Ads
9297,2022-02-21,Germany,LinkedIn
9298,2023-12-08,France,Google Ads
9299,2023-04-11,USA,Organic
9300,2023-12-19,Canada,Referral
9301,2023-04-20,Canada,LinkedIn
9302,2023-02-05,France,Google Ads
9303,2023-03-15,Canada,Referral
9304,2023-08-28,Germany,Referral
9305,2023-10-19,Canada,Organic
9306,2023-08-21,France,Google Ads
9307,2023-05-24,Germany,Organic
9308,2022-06-02,Germany,Organic
9309,2023-05-29,Canada,LinkedIn
9310,2023-05-18,France,LinkedIn
9311,2023-11-07,Canada,LinkedIn
9312,2022-01-06,USA,Google Ads
9313,2023-05-15,USA,Google Ads
9314,2023-10-23,Germany,Organic
9315,2023-12-18,Canada,LinkedIn
9316,2022-04-28,USA,Google Ads
9317,2023-04-30,UK,LinkedIn
9318,2023-08-24,USA,Referral
9319,2023-10-28,Canada,Google Ads
9320,2023-11-10,Canada,Referral
9321,2023-04-13,USA,Google Ads
9322,2022-06-10,Canada,Google Ads
9323,2022-09-27,Canada,Referral
9324,2022-02-25,UK,Referral
9325,2022-08-16,Germany,Google Ads
9326,2022-05-29,Canada,Referral
9327,2022-02-15,France,Google Ads
9328,2022-05-24,Germany,Google Ads
9329,2023-09-24,Germany,Google Ads
9330,2022-12-06,France,Google Ads
9331,2023-02-17,USA,Google Ads
9332,2023-06-04,UK,Organic
9333,2022-12-10,Canada,Referral
9334,2023-01-22,USA,Google Ads
9335,2023-04-18,France,Google Ads
9336,2022-10-02,UK,Google Ads
9337,2022-12-19,UK,LinkedIn
9338,2022-03-07,UK,Google Ads
9339,2022-03-20,France,Google Ads
9340,2023-08-21,USA,Referral
9341,2023-09-28,Canada,Referral
9342,2022-07-21,UK,Google Ads
9343,2023-10-24,UK,LinkedIn
9344,2023-07-12,USA,Google Ads
9345,2022-04-23,UK,Google Ads
9346,2022-04-01,UK,LinkedIn
9347,2022-05-21,France,LinkedIn
9348,2022-10-16,Germany,LinkedIn
9349,2023-12-31,USA,Google Ads
9350,2023-08-12,USA,Referral
9351,2023-02-15,USA,Google Ads
9352,2023-01-12,France,LinkedIn
9353,2023-01-19,France,Referral
9354,2022-06-01,Canada,Google Ads
9355,2023-09-19,France,LinkedIn
9356,2022-11-15,USA,LinkedIn
9357,2023-01-04,Canada,Google Ads
9358,2023-08-29,Germany,Organic
9359,2023-07-14,UK,Organic
9360,2023-12-04,UK,Google Ads
9361,2023-04-07,Canada,Organic
9362,2022-01-12,Germany,Referral
9363,2022-06-05,UK,LinkedIn
9364,2023-11-15,Canada,Organic
9365,2023-04-22,France,Referral
9366,2023-02-05,USA,Google Ads
9367,2022-06-26,Germany,Organic
9368,2022-12-07,UK,Google Ads
9369,2022-02-26,USA,Google Ads
9370,2023-03-24,Canada,Google Ads
9371,2022-07-22,UK,Organic
9372,2023-11-28,USA,Organic
9373,2023-09-25,France,Google Ads
9374,2022-07-21,Germany,Organic
9375,2022-11-26,Canada,Google Ads
9376,2022-12-29,UK,Organic
9377,2023-03-30,France,Referral
9378,2022-12-22,Germany,Google Ads
9379,2022-08-04,Germany,Google Ads
9380,2023-07-09,France,Google Ads
9381,2022-01-23,UK,Google Ads
9382,2022-06-04,Germany,LinkedIn
9383,2022-07-05,Canada,Google Ads
9384,2022-09-06,USA,Organic
9385,2022-05-14,Canada,LinkedIn
9386,2022-11-17,Germany,LinkedIn
9387,2023-01-25,USA,Google Ads
9388,2023-03-10,France,Organic
9389,2022-01-22,USA,LinkedIn
9390,2023-08-23,USA,Organic
9391,2023-10-27,USA,Organic
9392,2022-05-05,Germany,Google Ads
9393,2022-03-20,UK,Google Ads
9394,2022-02-20,Germany,Organic
9395,2023-12-29,UK,Organic
9396,2022-06-25,France,Referral
9397,2022-09-10,France,Google Ads
9398,2022-09-03,France,LinkedIn
9399,2022-04-16,France,Google Ads
9400,2022-07-12,France,Google Ads
9401,2022-11-12,Canada,Referral
9402,2022-10-29,Germany,Google Ads
9403,2023-07-02,UK,Referral
9404,2023-12-17,France,Organic
9405,2022-09-25,Canada,Organic
9406,2022-06-19,Canada,Organic
9407,2023-07-05,Canada,Organic
9408,2023-03-31,Germany,Google Ads
9409,2023-10-13,France,Organic
9410,2022-10-19,Canada,Organic
9411,2023-07-18,Canada,Organic
9412,2022-05-21,France,LinkedIn
9413,2022-05-26,Germany,Google Ads
9414,2023-03-01,Canada,Google Ads
9415,2022-11-10,UK,Google Ads
9416,2022-07-03,USA,Organic
9417,2023-10-26,USA,Referral
9418,2023-12-14,USA,Organic
9419,2022-05-08,Germany,Referral
9420,2022-10-14,Canada,LinkedIn
9421,2022-09-10,USA,Google Ads
9422,2023-12-01,USA,Google Ads
9423,2023-01-21,France,Referral
9424,2022-08-18,Canada,LinkedIn
9425,2022-09-28,Canada,Google Ads
9426,2023-02-19,France,LinkedIn
9427,2022-07-17,Canada,Google Ads
9428,2022-11-19,UK,Organic
9429,2022-02-25,Germany,Google Ads
9430,2022-07-22,France,LinkedIn
9431,2023-09-13,USA,Google Ads
9432,2023-09-20,Canada,LinkedIn
9433,2023-08-27,UK,Referral
9434,2022-05-18,UK,LinkedIn
9435,2023-02-26,Germany,Organic
9436,2022-02-26,UK,Google Ads
9437,2023-07-16,Canada,Google Ads
9438,2022-03-12,Canada,LinkedIn
9439,2023-08-17,UK,LinkedIn
9440,2023-01-07,Canada,Google Ads
9441,2023-09-09,Canada,Referral
9442,2023-08-23,USA,Google Ads
9443,2023-05-29,France,Google Ads
9444,2022-03-25,Canada,Referral
9445,2022-02-12,Canada,Organic
9446,2023-10-28,Germany,Referral
9447,2023-08-29,France,Referral
9448,2022-05-13,France,Organic
9449,2023-01-30,France,Google Ads
9450,2022-03-06,UK,LinkedIn
9451,2022-10-17,USA,Organic
9452,2023-01-11,USA,Google Ads
9453,2023-04-12,Germany,Google Ads
9454,2022-08-01,France,Organic
9455,2022-05-28,France,Organic
9456,2023-07-27,Canada,Google Ads
9457,2023-04-16,UK,Google Ads
9458,2022-05-29,UK,Google Ads
9459,2022-03-29,Germany,Google Ads
9460,2022-11-20,USA,Referral
9461,2023-01-31,France,LinkedIn
9462,2023-02-08,Germany,Organic
9463,2022-03-23,UK,Google Ads
9464,2023-10-03,UK,Organic
9465,2022-10-13,UK,Google Ads
9466,2023-01-17,France,Google Ads
9467,2022-09-27,France,Referral
9468,2022-10-19,France,Google Ads
9469,2023-03-29,Canada,Google Ads
9470,2023-12-16,USA,Organic
9471,2022-01-24,UK,Google Ads
9472,2022-11-07,UK,LinkedIn
9473,2023-04-06,Canada,Google Ads
9474,2022-07-27,UK,Google Ads
9475,2023-12-18,UK,Referral
9476,2023-10-26,France,Organic
9477,2023-03-14,France,Referral
9478,2023-06-22,USA,LinkedIn
9479,2023-12-07,UK,Organic
9480,2022-12-02,Germany,LinkedIn
9481,2023-02-26,UK,Google Ads
9482,2022-11-17,UK,LinkedIn
9483,2023-05-12,USA,Referral
9484,2023-08-10,Germany,LinkedIn
9485,2022-06-12,UK,Referral
9486,2023-06-25,Germany,Google Ads
9487,2022-06-14,France,Referral
9488,2023-11-29,France,Referral
9489,2023-07-20,Germany,Referral
9490,2022-10-22,UK,Organic
9491,2022-02-11,Germany,Organic
9492,2022-10-12,Germany,Referral
9493,2023-01-22,France,Referral
9494,2022-05-18,Germany,Referral
9495,2022-07-06,Canada,Referral
9496,2023-12-17,Canada,Organic
9497,2023-03-07,France,LinkedIn
9498,2023-07-08,UK,Google Ads
9499,2023-02-20,UK,Referral
9500,2023-03-02,France,LinkedIn
9501,2023-02-20,UK,LinkedIn
9502,2022-01-26,USA,Referral
9503,2023-01-06,Canada,Google Ads
9504,2023-01-20,USA,Google Ads
9505,2022-02-25,USA,Google Ads
9506,2022-09-10,USA,Referral
9507,2023-09-26,France,Google Ads
9508,2022-04-16,USA,Organic
9509,2022-05-10,Germany,Google Ads
9510,2023-11-01,UK,Organic
9511,2023-01-11,France,Google Ads
9512,2022-11-04,Germany,Google Ads
9513,2022-04-01,Germany,Referral
9514,2023-01-28,Canada,Google Ads
9515,2023-06-18,Canada,Organic
9516,2022-04-20,Germany,Google Ads
9517,2023-07-15,Canada,Referral
9518,2023-10-03,UK,Organic
9519,2023-08-08,UK,Google Ads
9520,2022-12-06,Canada,Google Ads
9521,2023-07-19,USA,Google Ads
9522,2022-12-22,Germany,Referral
9523,2022-06-17,UK,Google Ads
9524,2023-07-11,Canada,Referral
9525,2023-03-28,Canada,Organic
9526,2022-04-15,UK,Organic
9527,2022-05-30,UK,Google Ads
9528,2022-05-26,USA,Google Ads
9529,2023-12-17,Canada,Google Ads
9530,2022-10-26,Canada,Referral
9531,2022-06-16,France,Google Ads
9532,2023-12-14,USA,Organic
9533,2023-10-08,UK,LinkedIn
9534,2023-12-24,UK,Google Ads
9535,2022-02-17,Germany,LinkedIn
9536,2023-09-30,UK,Google Ads
9537,2022-08-27,Canada,Google Ads
9538,2022-01-07,UK,Google Ads
9539,2023-04-09,Canada,Google Ads
9540,2023-03-29,Canada,LinkedIn
9541,2023-01-06,USA,Referral
9542,2023-07-03,UK,Google Ads
9543,2023-05-02,USA,Organic
9544,2022-07-30,Canada,Referral
9545,2022-06-14,UK,Google Ads
9546,2022-05-05,UK,Google Ads
9547,2022-12-03,USA,Referral
9548,2022-07-11,USA,Organic
9549,2023-12-31,Canada,Referral
9550,2022-08-02,Canada,Organic
9551,2023-07-28,UK,Referral
9552,2022-11-24,UK,Referral
9553,2023-01-16,France,Referral
9554,2023-11-04,France,LinkedIn
9555,2023-08-01,Germany,Google Ads
9556,2022-08-27,Canada,Organic
9557,2023-06-16,Germany,Google Ads
9558,2023-12-01,Germany,Referral
9559,2022-03-23,USA,Referral
9560,2022-12-29,USA,LinkedIn
9561,2023-05-20,France,Google Ads
9562,2022-07-21,Germany,Referral
9563,2023-05-19,France,Referral
9564,2023-10-06,Canada,LinkedIn
9565,2022-02-06,UK,LinkedIn
9566,2023-10-06,USA,LinkedIn
9567,2023-08-12,Canada,Google Ads
9568,2023-08-24,Canada,Organic
9569,2023-02-06,USA,Organic
9570,2023-12-07,USA,Google Ads
9571,2022-06-25,Germany,Google Ads
9572,2023-06-29,France,Google Ads
9573,2023-07-24,Canada,Referral
9574,2023-04-12,Germany,Organic
9575,2022-07-20,Germany,LinkedIn
9576,2023-06-24,Canada,Organic
9577,2023-07-01,Canada,Google Ads
9578,2023-09-29,UK,Referral
9579,2023-01-29,France,Google Ads
9580,2022-02-11,Canada,Google Ads
9581,2023-08-20,USA,LinkedIn
9582,2023-01-28,UK,Google Ads
9583,2023-12-01,France,LinkedIn
9584,2023-09-15,USA,LinkedIn
9585,2023-03-17,USA,Organic
9586,2023-09-09,France,Google Ads
9587,2023-05-21,UK,LinkedIn
9588,2022-11-16,USA,Organic
9589,2023-07-07,Germany,Organic
9590,2022-08-03,France,LinkedIn
9591,2022-03-12,France,LinkedIn
9592,2023-07-22,Canada,Referral
9593,2022-08-24,UK,LinkedIn
9594,2022-10-08,Germany,LinkedIn
9595,2023-09-09,Germany,LinkedIn
9596,2022-06-11,Canada,LinkedIn
9597,2022-07-10,USA,Referral
9598,2022-01-09,USA,Google Ads
9599,2022-03-01,Germany,Referral
9600,2022-08-13,UK,Google Ads
9601,2023-12-01,USA,Google Ads
9602,2023-08-05,France,Google Ads
9603,2022-10-14,Canada,Google Ads
9604,2022-06-18,UK,Organic
9605,2022-03-03,USA,Referral
9606,2022-12-15,Germany,Google Ads
9607,2023-03-18,Canada,Referral
9608,2022-01-14,USA,Google Ads
9609,2022-06-13,Germany,Referral
9610,2023-02-24,USA,Referral
9611,2023-06-04,Canada,Organic
9612,2023-10-28,France,Google Ads
9613,2023-07-02,France,LinkedIn
9614,2023-07-14,Germany,Organic
9615,2023-08-20,France,Organic
9616,2022-01-28,Canada,Google Ads
9617,2023-12-09,Germany,Referral
9618,2023-03-22,USA,Google Ads
9619,2022-07-27,UK,Referral
9620,2023-04-15,USA,Google Ads
9621,2023-12-17,Canada,Organic
9622,2022-04-14,Germany,Google Ads
9623,2023-03-02,USA,Referral
9624,2022-04-11,Germany,Referral
9625,2023-06-25,France,Organic
9626,2023-10-01,UK,LinkedIn
9627,2023-06-06,Canada,Google Ads
9628,2022-04-16,USA,Google Ads
9629,2023-11-10,UK,Google Ads
9630,2022-10-04,Canada,LinkedIn
9631,2022-03-06,Canada,LinkedIn
9632,2022-07-07,France,LinkedIn
9633,2022-11-13,Germany,Google Ads
9634,2022-05-18,Germany,LinkedIn
9635,2022-12-09,UK,LinkedIn
9636,2022-04-15,France,Organic
9637,2023-06-30,Canada,Referral
